events,time,date,date-time,reset,rtc_reset,device_id,stream,
302,4:48 PM,04-21-2026,04-21-2026 16:48:58,0,0,eGFP3,WHEEL,
303,4:48 PM,04-21-2026,04-21-2026 16:48:59,0,0,eGFP3,WHEEL,
304,4:48 PM,04-21-2026,04-21-2026 16:48:59,0,0,eGFP3,WHEEL,
305,4:49 PM,04-21-2026,04-21-2026 16:49:00,0,0,eGFP3,WHEEL,
306,4:49 PM,04-21-2026,04-21-2026 16:49:01,0,0,eGFP3,WHEEL,
307,4:49 PM,04-21-2026,04-21-2026 16:49:02,0,0,eGFP3,WHEEL,
308,4:49 PM,04-21-2026,04-21-2026 16:49:03,0,0,eGFP3,WHEEL,
309,4:49 PM,04-21-2026,04-21-2026 16:49:04,0,0,eGFP3,WHEEL,
310,4:49 PM,04-21-2026,04-21-2026 16:49:05,0,0,eGFP3,WHEEL,
311,4:49 PM,04-21-2026,04-21-2026 16:49:06,0,0,eGFP3,WHEEL,
312,4:49 PM,04-21-2026,04-21-2026 16:49:06,0,0,eGFP3,WHEEL,
313,4:49 PM,04-21-2026,04-21-2026 16:49:07,0,0,eGFP3,WHEEL,
314,4:49 PM,04-21-2026,04-21-2026 16:49:08,0,0,eGFP3,WHEEL,
315,4:49 PM,04-21-2026,04-21-2026 16:49:09,0,0,eGFP3,WHEEL,
316,4:49 PM,04-21-2026,04-21-2026 16:49:09,0,0,eGFP3,WHEEL,
317,4:49 PM,04-21-2026,04-21-2026 16:49:10,0,0,eGFP3,WHEEL,
318,4:49 PM,04-21-2026,04-21-2026 16:49:11,0,0,eGFP3,WHEEL,
319,4:49 PM,04-21-2026,04-21-2026 16:49:12,0,0,eGFP3,WHEEL,
320,4:49 PM,04-21-2026,04-21-2026 16:49:13,0,0,eGFP3,WHEEL,
321,4:49 PM,04-21-2026,04-21-2026 16:49:15,0,0,eGFP3,WHEEL,
322,4:49 PM,04-21-2026,04-21-2026 16:49:16,0,0,eGFP3,WHEEL,
323,4:49 PM,04-21-2026,04-21-2026 16:49:16,0,0,eGFP3,WHEEL,
324,4:49 PM,04-21-2026,04-21-2026 16:49:17,0,0,eGFP3,WHEEL,
325,4:49 PM,04-21-2026,04-21-2026 16:49:18,0,0,eGFP3,WHEEL,
326,4:49 PM,04-21-2026,04-21-2026 16:49:18,0,0,eGFP3,WHEEL,
327,4:49 PM,04-21-2026,04-21-2026 16:49:19,0,0,eGFP3,WHEEL,
328,4:49 PM,04-21-2026,04-21-2026 16:49:19,0,0,eGFP3,WHEEL,
329,4:49 PM,04-21-2026,04-21-2026 16:49:20,0,0,eGFP3,WHEEL,
330,4:49 PM,04-21-2026,04-21-2026 16:49:21,0,0,eGFP3,WHEEL,
331,4:49 PM,04-21-2026,04-21-2026 16:49:22,0,0,eGFP3,WHEEL,
332,4:49 PM,04-21-2026,04-21-2026 16:49:23,0,0,eGFP3,WHEEL,
333,4:49 PM,04-21-2026,04-21-2026 16:49:23,0,0,eGFP3,WHEEL,
334,4:49 PM,04-21-2026,04-21-2026 16:49:24,0,0,eGFP3,WHEEL,
335,4:49 PM,04-21-2026,04-21-2026 16:49:25,0,0,eGFP3,WHEEL,
336,4:49 PM,04-21-2026,04-21-2026 16:49:26,0,0,eGFP3,WHEEL,
337,4:49 PM,04-21-2026,04-21-2026 16:49:27,0,0,eGFP3,WHEEL,
338,4:49 PM,04-21-2026,04-21-2026 16:49:27,0,0,eGFP3,WHEEL,
339,4:49 PM,04-21-2026,04-21-2026 16:49:28,0,0,eGFP3,WHEEL,
340,4:49 PM,04-21-2026,04-21-2026 16:49:29,0,0,eGFP3,WHEEL,
341,4:49 PM,04-21-2026,04-21-2026 16:49:30,0,0,eGFP3,WHEEL,
342,4:49 PM,04-21-2026,04-21-2026 16:49:31,0,0,eGFP3,WHEEL,
343,4:49 PM,04-21-2026,04-21-2026 16:49:32,0,0,eGFP3,WHEEL,
344,4:49 PM,04-21-2026,04-21-2026 16:49:32,0,0,eGFP3,WHEEL,
345,4:49 PM,04-21-2026,04-21-2026 16:49:33,0,0,eGFP3,WHEEL,
346,4:49 PM,04-21-2026,04-21-2026 16:49:35,0,0,eGFP3,WHEEL,
347,4:49 PM,04-21-2026,04-21-2026 16:49:36,0,0,eGFP3,WHEEL,
348,4:49 PM,04-21-2026,04-21-2026 16:49:37,0,0,eGFP3,WHEEL,
349,4:49 PM,04-21-2026,04-21-2026 16:49:37,0,0,eGFP3,WHEEL,
350,4:49 PM,04-21-2026,04-21-2026 16:49:38,0,0,eGFP3,WHEEL,
351,4:49 PM,04-21-2026,04-21-2026 16:49:39,0,0,eGFP3,WHEEL,
352,4:49 PM,04-21-2026,04-21-2026 16:49:43,0,0,eGFP3,WHEEL,
353,4:49 PM,04-21-2026,04-21-2026 16:49:43,0,0,eGFP3,WHEEL,
354,4:49 PM,04-21-2026,04-21-2026 16:49:44,0,0,eGFP3,WHEEL,
355,4:49 PM,04-21-2026,04-21-2026 16:49:45,0,0,eGFP3,WHEEL,
356,4:49 PM,04-21-2026,04-21-2026 16:49:46,0,0,eGFP3,WHEEL,
357,4:49 PM,04-21-2026,04-21-2026 16:49:47,0,0,eGFP3,WHEEL,
358,4:49 PM,04-21-2026,04-21-2026 16:49:47,0,0,eGFP3,WHEEL,
359,4:49 PM,04-21-2026,04-21-2026 16:49:48,0,0,eGFP3,WHEEL,
360,4:49 PM,04-21-2026,04-21-2026 16:49:49,0,0,eGFP3,WHEEL,
361,4:49 PM,04-21-2026,04-21-2026 16:49:50,0,0,eGFP3,WHEEL,
362,4:49 PM,04-21-2026,04-21-2026 16:49:51,0,0,eGFP3,WHEEL,
363,4:49 PM,04-21-2026,04-21-2026 16:49:52,0,0,eGFP3,WHEEL,
364,4:49 PM,04-21-2026,04-21-2026 16:49:52,0,0,eGFP3,WHEEL,
365,4:49 PM,04-21-2026,04-21-2026 16:49:53,0,0,eGFP3,WHEEL,
366,4:49 PM,04-21-2026,04-21-2026 16:49:54,0,0,eGFP3,WHEEL,
367,4:49 PM,04-21-2026,04-21-2026 16:49:55,0,0,eGFP3,WHEEL,
368,4:49 PM,04-21-2026,04-21-2026 16:49:55,0,0,eGFP3,WHEEL,
369,4:49 PM,04-21-2026,04-21-2026 16:49:56,0,0,eGFP3,WHEEL,
370,4:49 PM,04-21-2026,04-21-2026 16:49:57,0,0,eGFP3,WHEEL,
371,4:49 PM,04-21-2026,04-21-2026 16:49:58,0,0,eGFP3,WHEEL,
372,4:49 PM,04-21-2026,04-21-2026 16:49:58,0,0,eGFP3,WHEEL,
373,4:49 PM,04-21-2026,04-21-2026 16:49:59,0,0,eGFP3,WHEEL,
374,4:50 PM,04-21-2026,04-21-2026 16:50:00,0,0,eGFP3,WHEEL,
375,4:50 PM,04-21-2026,04-21-2026 16:50:01,0,0,eGFP3,WHEEL,
376,4:50 PM,04-21-2026,04-21-2026 16:50:02,0,0,eGFP3,WHEEL,
377,4:50 PM,04-21-2026,04-21-2026 16:50:02,0,0,eGFP3,WHEEL,
378,4:50 PM,04-21-2026,04-21-2026 16:50:03,0,0,eGFP3,WHEEL,
379,4:50 PM,04-21-2026,04-21-2026 16:50:04,0,0,eGFP3,WHEEL,
380,4:50 PM,04-21-2026,04-21-2026 16:50:05,0,0,eGFP3,WHEEL,
381,4:50 PM,04-21-2026,04-21-2026 16:50:06,0,0,eGFP3,WHEEL,
382,4:50 PM,04-21-2026,04-21-2026 16:50:06,0,0,eGFP3,WHEEL,
383,4:50 PM,04-21-2026,04-21-2026 16:50:07,0,0,eGFP3,WHEEL,
384,4:50 PM,04-21-2026,04-21-2026 16:50:08,0,0,eGFP3,WHEEL,
385,4:50 PM,04-21-2026,04-21-2026 16:50:09,0,0,eGFP3,WHEEL,
386,4:50 PM,04-21-2026,04-21-2026 16:50:10,0,0,eGFP3,WHEEL,
387,4:50 PM,04-21-2026,04-21-2026 16:50:10,0,0,eGFP3,WHEEL,
388,4:50 PM,04-21-2026,04-21-2026 16:50:11,0,0,eGFP3,WHEEL,
389,4:50 PM,04-21-2026,04-21-2026 16:50:12,0,0,eGFP3,WHEEL,
390,4:50 PM,04-21-2026,04-21-2026 16:50:13,0,0,eGFP3,WHEEL,
391,4:50 PM,04-21-2026,04-21-2026 16:50:14,0,0,eGFP3,WHEEL,
392,4:50 PM,04-21-2026,04-21-2026 16:50:18,0,0,eGFP3,WHEEL,
393,4:50 PM,04-21-2026,04-21-2026 16:50:19,0,0,eGFP3,WHEEL,
394,4:50 PM,04-21-2026,04-21-2026 16:50:19,0,0,eGFP3,WHEEL,
395,4:50 PM,04-21-2026,04-21-2026 16:50:21,0,0,eGFP3,WHEEL,
396,4:50 PM,04-21-2026,04-21-2026 16:50:22,0,0,eGFP3,WHEEL,
397,4:50 PM,04-21-2026,04-21-2026 16:50:22,0,0,eGFP3,WHEEL,
398,4:50 PM,04-21-2026,04-21-2026 16:50:23,0,0,eGFP3,WHEEL,
399,4:50 PM,04-21-2026,04-21-2026 16:50:24,0,0,eGFP3,WHEEL,
400,4:50 PM,04-21-2026,04-21-2026 16:50:25,0,0,eGFP3,WHEEL,
401,4:50 PM,04-21-2026,04-21-2026 16:50:26,0,0,eGFP3,WHEEL,
402,4:50 PM,04-21-2026,04-21-2026 16:50:26,0,0,eGFP3,WHEEL,
403,4:50 PM,04-21-2026,04-21-2026 16:50:27,0,0,eGFP3,WHEEL,
404,4:50 PM,04-21-2026,04-21-2026 16:50:28,0,0,eGFP3,WHEEL,
405,4:50 PM,04-21-2026,04-21-2026 16:50:29,0,0,eGFP3,WHEEL,
406,4:50 PM,04-21-2026,04-21-2026 16:50:30,0,0,eGFP3,WHEEL,
407,4:50 PM,04-21-2026,04-21-2026 16:50:42,0,0,eGFP3,WHEEL,
408,4:50 PM,04-21-2026,04-21-2026 16:50:42,0,0,eGFP3,WHEEL,
409,4:50 PM,04-21-2026,04-21-2026 16:50:43,0,0,eGFP3,WHEEL,
410,4:50 PM,04-21-2026,04-21-2026 16:50:44,0,0,eGFP3,WHEEL,
411,4:50 PM,04-21-2026,04-21-2026 16:50:44,0,0,eGFP3,WHEEL,
412,4:50 PM,04-21-2026,04-21-2026 16:50:45,0,0,eGFP3,WHEEL,
413,4:50 PM,04-21-2026,04-21-2026 16:50:46,0,0,eGFP3,WHEEL,
414,4:50 PM,04-21-2026,04-21-2026 16:50:46,0,0,eGFP3,WHEEL,
415,4:50 PM,04-21-2026,04-21-2026 16:50:47,0,0,eGFP3,WHEEL,
416,4:50 PM,04-21-2026,04-21-2026 16:50:48,0,0,eGFP3,WHEEL,
417,4:50 PM,04-21-2026,04-21-2026 16:50:49,0,0,eGFP3,WHEEL,
418,4:50 PM,04-21-2026,04-21-2026 16:50:49,0,0,eGFP3,WHEEL,
419,4:50 PM,04-21-2026,04-21-2026 16:50:50,0,0,eGFP3,WHEEL,
420,4:50 PM,04-21-2026,04-21-2026 16:50:51,0,0,eGFP3,WHEEL,
421,4:50 PM,04-21-2026,04-21-2026 16:50:52,0,0,eGFP3,WHEEL,
422,4:50 PM,04-21-2026,04-21-2026 16:50:52,0,0,eGFP3,WHEEL,
423,4:50 PM,04-21-2026,04-21-2026 16:50:53,0,0,eGFP3,WHEEL,
424,4:50 PM,04-21-2026,04-21-2026 16:50:54,0,0,eGFP3,WHEEL,
425,4:50 PM,04-21-2026,04-21-2026 16:50:55,0,0,eGFP3,WHEEL,
426,4:50 PM,04-21-2026,04-21-2026 16:50:55,0,0,eGFP3,WHEEL,
427,4:50 PM,04-21-2026,04-21-2026 16:50:56,0,0,eGFP3,WHEEL,
428,4:50 PM,04-21-2026,04-21-2026 16:50:57,0,0,eGFP3,WHEEL,
429,4:50 PM,04-21-2026,04-21-2026 16:50:58,0,0,eGFP3,WHEEL,
430,4:50 PM,04-21-2026,04-21-2026 16:50:59,0,0,eGFP3,WHEEL,
431,4:51 PM,04-21-2026,04-21-2026 16:51:00,0,0,eGFP3,WHEEL,
432,4:51 PM,04-21-2026,04-21-2026 16:51:01,0,0,eGFP3,WHEEL,
433,4:51 PM,04-21-2026,04-21-2026 16:51:01,0,0,eGFP3,WHEEL,
434,4:51 PM,04-21-2026,04-21-2026 16:51:02,0,0,eGFP3,WHEEL,
435,4:51 PM,04-21-2026,04-21-2026 16:51:03,0,0,eGFP3,WHEEL,
436,4:51 PM,04-21-2026,04-21-2026 16:51:04,0,0,eGFP3,WHEEL,
437,4:51 PM,04-21-2026,04-21-2026 16:51:05,0,0,eGFP3,WHEEL,
438,4:51 PM,04-21-2026,04-21-2026 16:51:05,0,0,eGFP3,WHEEL,
439,4:51 PM,04-21-2026,04-21-2026 16:51:07,0,0,eGFP3,WHEEL,
440,4:51 PM,04-21-2026,04-21-2026 16:51:10,0,0,eGFP3,WHEEL,
441,4:51 PM,04-21-2026,04-21-2026 16:51:11,0,0,eGFP3,WHEEL,
442,4:51 PM,04-21-2026,04-21-2026 16:51:11,0,0,eGFP3,WHEEL,
443,4:51 PM,04-21-2026,04-21-2026 16:51:12,0,0,eGFP3,WHEEL,
444,4:51 PM,04-21-2026,04-21-2026 16:51:13,0,0,eGFP3,WHEEL,
445,4:51 PM,04-21-2026,04-21-2026 16:51:14,0,0,eGFP3,WHEEL,
446,4:51 PM,04-21-2026,04-21-2026 16:51:15,0,0,eGFP3,WHEEL,
447,4:51 PM,04-21-2026,04-21-2026 16:51:16,0,0,eGFP3,WHEEL,
448,4:51 PM,04-21-2026,04-21-2026 16:51:17,0,0,eGFP3,WHEEL,
449,4:51 PM,04-21-2026,04-21-2026 16:51:17,0,0,eGFP3,WHEEL,
450,4:51 PM,04-21-2026,04-21-2026 16:51:18,0,0,eGFP3,WHEEL,
451,4:51 PM,04-21-2026,04-21-2026 16:51:19,0,0,eGFP3,WHEEL,
452,4:51 PM,04-21-2026,04-21-2026 16:51:21,0,0,eGFP3,WHEEL,
453,4:51 PM,04-21-2026,04-21-2026 16:51:23,0,0,eGFP3,WHEEL,
454,4:51 PM,04-21-2026,04-21-2026 16:51:24,0,0,eGFP3,WHEEL,
455,4:51 PM,04-21-2026,04-21-2026 16:51:24,0,0,eGFP3,WHEEL,
456,4:51 PM,04-21-2026,04-21-2026 16:51:25,0,0,eGFP3,WHEEL,
457,4:51 PM,04-21-2026,04-21-2026 16:51:26,0,0,eGFP3,WHEEL,
458,4:51 PM,04-21-2026,04-21-2026 16:51:26,0,0,eGFP3,WHEEL,
459,4:51 PM,04-21-2026,04-21-2026 16:51:27,0,0,eGFP3,WHEEL,
460,4:51 PM,04-21-2026,04-21-2026 16:51:28,0,0,eGFP3,WHEEL,
461,4:51 PM,04-21-2026,04-21-2026 16:51:30,0,0,eGFP3,WHEEL,
462,4:51 PM,04-21-2026,04-21-2026 16:51:31,0,0,eGFP3,WHEEL,
463,4:51 PM,04-21-2026,04-21-2026 16:51:32,0,0,eGFP3,WHEEL,
464,4:51 PM,04-21-2026,04-21-2026 16:51:33,0,0,eGFP3,WHEEL,
465,4:51 PM,04-21-2026,04-21-2026 16:51:33,0,0,eGFP3,WHEEL,
466,4:51 PM,04-21-2026,04-21-2026 16:51:35,0,0,eGFP3,WHEEL,
467,4:51 PM,04-21-2026,04-21-2026 16:51:36,0,0,eGFP3,WHEEL,
468,4:51 PM,04-21-2026,04-21-2026 16:51:37,0,0,eGFP3,WHEEL,
469,4:51 PM,04-21-2026,04-21-2026 16:51:38,0,0,eGFP3,WHEEL,
470,4:51 PM,04-21-2026,04-21-2026 16:51:38,0,0,eGFP3,WHEEL,
471,4:51 PM,04-21-2026,04-21-2026 16:51:39,0,0,eGFP3,WHEEL,
472,4:51 PM,04-21-2026,04-21-2026 16:51:40,0,0,eGFP3,WHEEL,
473,4:51 PM,04-21-2026,04-21-2026 16:51:41,0,0,eGFP3,WHEEL,
474,4:51 PM,04-21-2026,04-21-2026 16:51:41,0,0,eGFP3,WHEEL,
475,4:51 PM,04-21-2026,04-21-2026 16:51:42,0,0,eGFP3,WHEEL,
476,4:51 PM,04-21-2026,04-21-2026 16:51:43,0,0,eGFP3,WHEEL,
477,4:51 PM,04-21-2026,04-21-2026 16:51:44,0,0,eGFP3,WHEEL,
478,4:51 PM,04-21-2026,04-21-2026 16:51:45,0,0,eGFP3,WHEEL,
479,4:51 PM,04-21-2026,04-21-2026 16:51:46,0,0,eGFP3,WHEEL,
480,4:51 PM,04-21-2026,04-21-2026 16:51:46,0,0,eGFP3,WHEEL,
481,4:51 PM,04-21-2026,04-21-2026 16:51:47,0,0,eGFP3,WHEEL,
482,4:51 PM,04-21-2026,04-21-2026 16:51:48,0,0,eGFP3,WHEEL,
483,4:51 PM,04-21-2026,04-21-2026 16:51:49,0,0,eGFP3,WHEEL,
484,4:51 PM,04-21-2026,04-21-2026 16:51:50,0,0,eGFP3,WHEEL,
485,4:51 PM,04-21-2026,04-21-2026 16:51:52,0,0,eGFP3,WHEEL,
486,4:51 PM,04-21-2026,04-21-2026 16:51:54,0,0,eGFP3,WHEEL,
487,4:51 PM,04-21-2026,04-21-2026 16:51:55,0,0,eGFP3,WHEEL,
488,4:51 PM,04-21-2026,04-21-2026 16:51:56,0,0,eGFP3,WHEEL,
489,4:51 PM,04-21-2026,04-21-2026 16:51:59,0,0,eGFP3,WHEEL,
490,4:52 PM,04-21-2026,04-21-2026 16:52:00,0,0,eGFP3,WHEEL,
491,4:52 PM,04-21-2026,04-21-2026 16:52:01,0,0,eGFP3,WHEEL,
492,4:52 PM,04-21-2026,04-21-2026 16:52:02,0,0,eGFP3,WHEEL,
493,4:52 PM,04-21-2026,04-21-2026 16:52:03,0,0,eGFP3,WHEEL,
494,4:52 PM,04-21-2026,04-21-2026 16:52:04,0,0,eGFP3,WHEEL,
495,4:52 PM,04-21-2026,04-21-2026 16:52:04,0,0,eGFP3,WHEEL,
496,4:52 PM,04-21-2026,04-21-2026 16:52:05,0,0,eGFP3,WHEEL,
497,4:52 PM,04-21-2026,04-21-2026 16:52:06,0,0,eGFP3,WHEEL,
498,4:52 PM,04-21-2026,04-21-2026 16:52:07,0,0,eGFP3,WHEEL,
499,4:52 PM,04-21-2026,04-21-2026 16:52:07,0,0,eGFP3,WHEEL,
500,4:52 PM,04-21-2026,04-21-2026 16:52:08,0,0,eGFP3,WHEEL,
501,4:52 PM,04-21-2026,04-21-2026 16:52:09,0,0,eGFP3,WHEEL,
502,4:52 PM,04-21-2026,04-21-2026 16:52:10,0,0,eGFP3,WHEEL,
503,4:52 PM,04-21-2026,04-21-2026 16:52:11,0,0,eGFP3,WHEEL,
504,4:52 PM,04-21-2026,04-21-2026 16:52:11,0,0,eGFP3,WHEEL,
505,4:52 PM,04-21-2026,04-21-2026 16:52:11,0,0,eGFP3,WHEEL,
506,4:52 PM,04-21-2026,04-21-2026 16:52:13,0,0,eGFP3,WHEEL,
507,4:52 PM,04-21-2026,04-21-2026 16:52:14,0,0,eGFP3,WHEEL,
508,4:52 PM,04-21-2026,04-21-2026 16:52:14,0,0,eGFP3,WHEEL,
509,4:52 PM,04-21-2026,04-21-2026 16:52:15,0,0,eGFP3,WHEEL,
510,4:52 PM,04-21-2026,04-21-2026 16:52:34,0,0,eGFP3,WHEEL,
511,4:52 PM,04-21-2026,04-21-2026 16:52:34,0,0,eGFP3,WHEEL,
512,4:52 PM,04-21-2026,04-21-2026 16:52:35,0,0,eGFP3,WHEEL,
513,4:52 PM,04-21-2026,04-21-2026 16:52:36,0,0,eGFP3,WHEEL,
514,4:52 PM,04-21-2026,04-21-2026 16:52:37,0,0,eGFP3,WHEEL,
515,4:52 PM,04-21-2026,04-21-2026 16:52:37,0,0,eGFP3,WHEEL,
516,4:52 PM,04-21-2026,04-21-2026 16:52:38,0,0,eGFP3,WHEEL,
517,4:52 PM,04-21-2026,04-21-2026 16:52:39,0,0,eGFP3,WHEEL,
518,4:52 PM,04-21-2026,04-21-2026 16:52:41,0,0,eGFP3,WHEEL,
519,4:52 PM,04-21-2026,04-21-2026 16:52:44,0,0,eGFP3,WHEEL,
520,4:52 PM,04-21-2026,04-21-2026 16:52:49,0,0,eGFP3,WHEEL,
521,4:52 PM,04-21-2026,04-21-2026 16:52:50,0,0,eGFP3,WHEEL,
522,4:52 PM,04-21-2026,04-21-2026 16:52:50,0,0,eGFP3,WHEEL,
523,4:52 PM,04-21-2026,04-21-2026 16:52:51,0,0,eGFP3,WHEEL,
524,4:52 PM,04-21-2026,04-21-2026 16:52:52,0,0,eGFP3,WHEEL,
525,4:52 PM,04-21-2026,04-21-2026 16:52:53,0,0,eGFP3,WHEEL,
526,4:52 PM,04-21-2026,04-21-2026 16:52:53,0,0,eGFP3,WHEEL,
527,4:52 PM,04-21-2026,04-21-2026 16:52:54,0,0,eGFP3,WHEEL,
528,4:52 PM,04-21-2026,04-21-2026 16:52:55,0,0,eGFP3,WHEEL,
529,4:52 PM,04-21-2026,04-21-2026 16:52:56,0,0,eGFP3,WHEEL,
530,4:52 PM,04-21-2026,04-21-2026 16:52:56,0,0,eGFP3,WHEEL,
531,4:52 PM,04-21-2026,04-21-2026 16:52:57,0,0,eGFP3,WHEEL,
532,4:52 PM,04-21-2026,04-21-2026 16:52:58,0,0,eGFP3,WHEEL,
533,4:52 PM,04-21-2026,04-21-2026 16:52:59,0,0,eGFP3,WHEEL,
534,4:52 PM,04-21-2026,04-21-2026 16:52:59,0,0,eGFP3,WHEEL,
535,4:53 PM,04-21-2026,04-21-2026 16:53:00,0,0,eGFP3,WHEEL,
536,4:53 PM,04-21-2026,04-21-2026 16:53:01,0,0,eGFP3,WHEEL,
537,4:53 PM,04-21-2026,04-21-2026 16:53:02,0,0,eGFP3,WHEEL,
538,4:53 PM,04-21-2026,04-21-2026 16:53:03,0,0,eGFP3,WHEEL,
539,4:53 PM,04-21-2026,04-21-2026 16:53:04,0,0,eGFP3,WHEEL,
540,4:53 PM,04-21-2026,04-21-2026 16:53:04,0,0,eGFP3,WHEEL,
541,4:53 PM,04-21-2026,04-21-2026 16:53:05,0,0,eGFP3,WHEEL,
542,4:53 PM,04-21-2026,04-21-2026 16:53:06,0,0,eGFP3,WHEEL,
543,4:53 PM,04-21-2026,04-21-2026 16:53:07,0,0,eGFP3,WHEEL,
544,4:53 PM,04-21-2026,04-21-2026 16:53:08,0,0,eGFP3,WHEEL,
545,4:53 PM,04-21-2026,04-21-2026 16:53:08,0,0,eGFP3,WHEEL,
546,4:53 PM,04-21-2026,04-21-2026 16:53:09,0,0,eGFP3,WHEEL,
547,4:53 PM,04-21-2026,04-21-2026 16:53:12,0,0,eGFP3,WHEEL,
548,4:53 PM,04-21-2026,04-21-2026 16:53:12,0,0,eGFP3,WHEEL,
549,4:53 PM,04-21-2026,04-21-2026 16:53:13,0,0,eGFP3,WHEEL,
550,4:53 PM,04-21-2026,04-21-2026 16:53:13,0,0,eGFP3,WHEEL,
551,4:53 PM,04-21-2026,04-21-2026 16:53:14,0,0,eGFP3,WHEEL,
552,4:53 PM,04-21-2026,04-21-2026 16:53:15,0,0,eGFP3,WHEEL,
553,4:53 PM,04-21-2026,04-21-2026 16:53:15,0,0,eGFP3,WHEEL,
554,4:53 PM,04-21-2026,04-21-2026 16:53:16,0,0,eGFP3,WHEEL,
555,4:53 PM,04-21-2026,04-21-2026 16:53:17,0,0,eGFP3,WHEEL,
556,4:53 PM,04-21-2026,04-21-2026 16:53:18,0,0,eGFP3,WHEEL,
557,4:53 PM,04-21-2026,04-21-2026 16:53:18,0,0,eGFP3,WHEEL,
558,4:53 PM,04-21-2026,04-21-2026 16:53:19,0,0,eGFP3,WHEEL,
559,4:53 PM,04-21-2026,04-21-2026 16:53:20,0,0,eGFP3,WHEEL,
560,4:53 PM,04-21-2026,04-21-2026 16:53:21,0,0,eGFP3,WHEEL,
561,4:53 PM,04-21-2026,04-21-2026 16:53:21,0,0,eGFP3,WHEEL,
562,4:53 PM,04-21-2026,04-21-2026 16:53:22,0,0,eGFP3,WHEEL,
563,4:53 PM,04-21-2026,04-21-2026 16:53:23,0,0,eGFP3,WHEEL,
564,4:53 PM,04-21-2026,04-21-2026 16:53:24,0,0,eGFP3,WHEEL,
565,4:53 PM,04-21-2026,04-21-2026 16:53:25,0,0,eGFP3,WHEEL,
566,4:53 PM,04-21-2026,04-21-2026 16:53:26,0,0,eGFP3,WHEEL,
567,4:53 PM,04-21-2026,04-21-2026 16:53:28,0,0,eGFP3,WHEEL,
568,4:53 PM,04-21-2026,04-21-2026 16:53:29,0,0,eGFP3,WHEEL,
569,4:53 PM,04-21-2026,04-21-2026 16:53:30,0,0,eGFP3,WHEEL,
570,4:53 PM,04-21-2026,04-21-2026 16:53:30,0,0,eGFP3,WHEEL,
571,4:53 PM,04-21-2026,04-21-2026 16:53:31,0,0,eGFP3,WHEEL,
572,4:53 PM,04-21-2026,04-21-2026 16:53:32,0,0,eGFP3,WHEEL,
573,4:53 PM,04-21-2026,04-21-2026 16:53:33,0,0,eGFP3,WHEEL,
574,4:53 PM,04-21-2026,04-21-2026 16:53:34,0,0,eGFP3,WHEEL,
575,4:53 PM,04-21-2026,04-21-2026 16:53:34,0,0,eGFP3,WHEEL,
576,4:53 PM,04-21-2026,04-21-2026 16:53:38,0,0,eGFP3,WHEEL,
577,4:53 PM,04-21-2026,04-21-2026 16:53:39,0,0,eGFP3,WHEEL,
578,4:53 PM,04-21-2026,04-21-2026 16:53:42,0,0,eGFP3,WHEEL,
579,4:53 PM,04-21-2026,04-21-2026 16:53:43,0,0,eGFP3,WHEEL,
580,4:53 PM,04-21-2026,04-21-2026 16:53:47,0,0,eGFP3,WHEEL,
581,4:53 PM,04-21-2026,04-21-2026 16:53:48,0,0,eGFP3,WHEEL,
582,4:53 PM,04-21-2026,04-21-2026 16:53:49,0,0,eGFP3,WHEEL,
583,4:53 PM,04-21-2026,04-21-2026 16:53:50,0,0,eGFP3,WHEEL,
584,4:53 PM,04-21-2026,04-21-2026 16:53:51,0,0,eGFP3,WHEEL,
585,4:53 PM,04-21-2026,04-21-2026 16:53:52,0,0,eGFP3,WHEEL,
586,4:53 PM,04-21-2026,04-21-2026 16:53:52,0,0,eGFP3,WHEEL,
587,4:53 PM,04-21-2026,04-21-2026 16:53:53,0,0,eGFP3,WHEEL,
588,4:53 PM,04-21-2026,04-21-2026 16:53:54,0,0,eGFP3,WHEEL,
589,4:53 PM,04-21-2026,04-21-2026 16:53:55,0,0,eGFP3,WHEEL,
590,4:53 PM,04-21-2026,04-21-2026 16:53:56,0,0,eGFP3,WHEEL,
591,4:53 PM,04-21-2026,04-21-2026 16:53:56,0,0,eGFP3,WHEEL,
592,4:53 PM,04-21-2026,04-21-2026 16:53:57,0,0,eGFP3,WHEEL,
593,4:53 PM,04-21-2026,04-21-2026 16:53:58,0,0,eGFP3,WHEEL,
594,4:53 PM,04-21-2026,04-21-2026 16:53:59,0,0,eGFP3,WHEEL,
595,4:53 PM,04-21-2026,04-21-2026 16:53:59,0,0,eGFP3,WHEEL,
596,4:54 PM,04-21-2026,04-21-2026 16:54:00,0,0,eGFP3,WHEEL,
597,4:54 PM,04-21-2026,04-21-2026 16:54:01,0,0,eGFP3,WHEEL,
598,4:54 PM,04-21-2026,04-21-2026 16:54:01,0,0,eGFP3,WHEEL,
599,4:54 PM,04-21-2026,04-21-2026 16:54:02,0,0,eGFP3,WHEEL,
600,4:54 PM,04-21-2026,04-21-2026 16:54:03,0,0,eGFP3,WHEEL,
601,4:54 PM,04-21-2026,04-21-2026 16:54:04,0,0,eGFP3,WHEEL,
602,4:54 PM,04-21-2026,04-21-2026 16:54:05,0,0,eGFP3,WHEEL,
603,4:54 PM,04-21-2026,04-21-2026 16:54:06,0,0,eGFP3,WHEEL,
604,4:54 PM,04-21-2026,04-21-2026 16:54:07,0,0,eGFP3,WHEEL,
